Player,Matches,Wins,Losses,Win%,Ace%,DF%,1stIn,1st%,2nd%,SPW%,RPW%,TPW%,DomRatio
Ernests Gulbis,222,127,95,0.5720720720720721,0.1239621436451257,0.04999129071590315,0.6110433722348023,0.7627328012162676,0.4927601134497686,0.6577251349939035,0.36345450388660266,0.5094328753708344,1.0618790365460489
Nikolay Davydenko,197,105,92,0.5329949238578681,0.03602305475504323,0.03870840974587372,0.6832591040083835,0.6714915644171779,0.49483043837882545,0.6155357610689023,0.39729534563119545,0.5065407691551097,1.0333739926911572
Marco Chiudinelli,63,20,43,0.31746031746031744,0.04660347551342812,0.038704581358609796,0.606042654028436,0.6914304333659173,0.5052631578947369,0.618088467614534,0.33920524375256045,0.48119847174743613,0.888177535865029
Ivo Karlovic,172,92,80,0.5348837209302325,0.22832225319894203,0.03467009793409107,0.6585888912717135,0.8224248344730273,0.5270100502512562,0.721566945457145,0.2849887133182844,0.5018285105627552,1.0235448294247704
Viktor Troicki,215,118,97,0.5488372093023256,0.10720764300399081,0.031442737936872654,0.5971701535856815,0.7285338193600648,0.47358150705493846,0.6258314185512154,0.3915644807772051,0.5074957359585864,1.0464921433570489
Olivier Rochus,96,35,61,0.3645833333333333,0.019507186858316223,0.030800821355236138,0.607417864476386,0.6547644200295796,0.5050670153644982,0.5959958932238193,0.35810276679841896,0.4786113639318684,0.8863839767767727
Lukasz Kubot,163,66,97,0.4049079754601227,0.06257785593903421,0.05810800908624606,0.6192569795559464,0.6908058217962372,0.47421093148575827,0.6083388290466769,0.3677208453702296,0.49024290138427673,0.9388749067853177
Sergiy Stakhovsky,187,83,104,0.44385026737967914,0.07932931274438333,0.03366690966929552,0.6205845317781165,0.7132635625800939,0.4925764192139738,0.6295314467492875,0.35797535797535796,0.49408716449641243,0.9662773124311584
Steve Darcis,64,32,32,0.5,0.05253353204172876,0.02477645305514158,0.61698956780924,0.6893115942028986,0.5204280155642024,0.6246274217585693,0.3715877437325905,0.49790756068074027,0.9899171257352586
Potito Starace,119,53,66,0.44537815126050423,0.037190986654998905,0.01651717348501422,0.7204112885583024,0.6588217430914061,0.519170579029734,0.61977685408007,0.3592298980747452,0.4917649677275762,0.9447870334290335
Rafael Nadal,340,292,48,0.8588235294117647,0.045026935756211306,0.02018171584787328,0.6834445605853502,0.7320588235294118,0.5730251460502921,0.6817158478732813,0.42380114550967696,0.548161358481788,1.331518213137262
Simon Greul,42,15,27,0.35714285714285715,0.04010184595798854,0.050922978994271166,0.5817950350095481,0.6673960612691466,0.4916286149162861,0.5938892425206874,0.35017064846416385,0.4762845849802372,0.8622540575818203
John Isner,289,189,100,0.6539792387543253,0.18597466790237874,0.0241350015446401,0.6858588198949644,0.7751815776138731,0.5611555009219422,0.7079471733086191,0.30628708839157587,0.5075562607635596,1.04873865410396
Juan Monaco,230,133,97,0.5782608695652174,0.028921210759813555,0.02560790700286404,0.6771494356152075,0.6580693315641069,0.5253087493477127,0.6152075026674904,0.4098013676326929,0.5107498689040377,1.064993133893077
Albert Montanes,186,92,94,0.4946236559139785,0.044918741717235124,0.0423380065564623,0.6062635139847946,0.686493327197423,0.5034543844109832,0.6144242170607519,0.37646557237262845,0.4965505103836677,0.9763724513578824
Philipp Kohlschreiber,283,169,114,0.5971731448763251,0.08319169872081582,0.026165131049288845,0.5996511315860095,0.7354367121652868,0.5456373589543068,0.6594507558815637,0.3691313522067874,0.5130359597392808,1.0839294421643488
Jurgen Melzer,228,119,109,0.5219298245614035,0.06498353457738748,0.033479692645444564,0.6302963776070253,0.6931382793451759,0.5203384798099763,0.6292535675082327,0.37029086615863477,0.49831768600423293,0.9987712185655552
Arnaud Clement,58,21,37,0.3620689655172414,0.05988886602181519,0.02860670919942375,0.5676065033957605,0.7106598984771574,0.4954783436458829,0.6176167935789257,0.35935851445452627,0.49010210460512604,0.9397863410842536
Tommy Robredo,204,121,83,0.5931372549019608,0.05894842013238416,0.02722617709504184,0.6295116772823779,0.7165955758357306,0.5300859598853869,0.6474959410515798,0.373869224697954,0.5087578882561182,1.0606097013840627
Benjamin Becker,170,73,97,0.4294117647058823,0.09662024722265686,0.03888280394304491,0.5726803317164763,0.7454918032786885,0.49377517392896375,0.6379283367235175,0.34617484208063637,0.49181800429603595,0.9560948209755173
Julien Benneteau,226,120,106,0.5309734513274337,0.08218076551945963,0.04106357885708159,0.64758228798113,0.7086092715231788,0.4913294797687861,0.6320360244451592,0.37167478456350694,0.5017542919891796,1.0100847073496004
Pablo Cuevas,96,49,47,0.5104166666666666,0.06616460462614308,0.03187197417966649,0.6030123722431415,0.7036128456735058,0.5003387533875339,0.6229155459924691,0.3816540554891809,0.5015031064199346,1.0121182441574714
Leonardo Mayer,140,66,74,0.4714285714285714,0.0736796158882584,0.046268005237887384,0.6049759930161501,0.7271284271284272,0.5180110497237569,0.6445220427760803,0.34620345687505377,0.49423843354704555,0.9739097736993468
Mardy Fish,149,101,48,0.6778523489932886,0.1171218487394958,0.02853641456582633,0.5608368347338936,0.772592476978305,0.5379708989435917,0.6695553221288515,0.38728516602703156,0.5250320375907732,1.172012115680214
Peter Luczak,38,10,28,0.2631578947368421,0.06744186046511629,0.030897009966777408,0.606312292358804,0.6926027397260274,0.4978902953586498,0.6159468438538206,0.31446540880503143,0.46900544959128065,0.8188069900546233
Lleyton Hewitt,142,79,63,0.5563380281690141,0.06779384137874704,0.0459854610798007,0.5344278363146288,0.7198532783127006,0.5012280701754386,0.6180674671240709,0.389578367715953,0.5041786153215895,1.0200188100826375
Victor Hanescu,165,66,99,0.4,0.053919694072657745,0.018661567877629064,0.701414913957935,0.6843310435067059,0.49513319672131145,0.6278393881453155,0.3532558139534884,0.4914725697786333,0.9492025827048624
Donald Young,114,43,71,0.37719298245614036,0.03567076548133378,0.04763487315830287,0.617148554336989,0.6650511577813678,0.47945601851851855,0.5939957904065581,0.3797566371681416,0.4867991365472962,0.9353514771396493
Fernando Verdasco,265,156,109,0.5886792452830188,0.06627379873073436,0.054079782411604715,0.664233907524932,0.7117996314747833,0.5081679492372081,0.6434270172257479,0.3816054684076768,0.5102936589278553,1.0702029790329708
Ivan Dodig,186,91,95,0.489247311827957,0.10801369863013699,0.04061643835616438,0.5845205479452055,0.7282634169205531,0.49521925486317175,0.6314383561643836,0.3659076752716451,0.49936314503081003,0.9927991189306855
Michael Llodra,137,70,67,0.5109489051094891,0.10902685202818511,0.03999238240335174,0.6281660636069321,0.7427618614521753,0.5154929577464789,0.658255570367549,0.34306430070597216,0.5008101410598551,1.0038621582652882
Illya Marchenko,59,21,38,0.3559322033898305,0.050494641384995875,0.05399835119538335,0.5849134377576257,0.6821705426356589,0.471201588877855,0.5946001648804616,0.3755221386800334,0.4857883817427386,0.9263006694842512
Novak Djokovic,366,317,49,0.8661202185792349,0.0709559341123469,0.027593974377023794,0.651274109531184,0.7400562040639862,0.5595478401291886,0.6771082641137548,0.4307358585015852,0.5506449457834421,1.333994681899612
Denis Istomin,245,120,125,0.4897959183673469,0.08364633032179475,0.021774439143234188,0.6548573748857984,0.7106650131762517,0.5216176470588235,0.645416708963557,0.3561887348265529,0.5008504480718946,1.0045276916050307
Mikhail Youzhny,254,150,104,0.5905511811023622,0.04965205943201053,0.030562347188264057,0.6252586044762084,0.6980748984809746,0.5214554579673777,0.631888282866278,0.38557532621589563,0.5092931535318707,1.0474410573457233
Jo-Wilfried Tsonga,289,199,90,0.6885813148788927,0.1200083629521221,0.027932260087811,0.6199456408112064,0.7678402805881559,0.5329519199031797,0.678569935187121,0.36020532671351035,0.5198817163709576,1.1206335876614544
Taylor Dent,29,11,18,0.3793103448275862,0.09701492537313433,0.07296849087893864,0.5613598673300166,0.7533234859675036,0.4621928166351607,0.6256218905472637,0.34151785714285715,0.4888220120378332,0.9122271001423826
Tommy Haas,158,100,58,0.6329113924050633,0.0811347743165925,0.04203750794659886,0.6122854418308964,0.7351070733290072,0.5292068046730888,0.655276541640178,0.3748241912798875,0.5138680955007485,1.0873184930996092
Nicolas Almagro,295,197,98,0.6677966101694915,0.10782168447247609,0.028489295061569487,0.5740764577165658,0.7633781763826607,0.5427621637957086,0.6694126228171794,0.3730758119763939,0.5183642559636501,1.1285240687519549
Feliciano Lopez,263,147,116,0.55893536121673,0.13476988807876283,0.042260716110156506,0.5828263595411693,0.7700398406374502,0.524657686741623,0.667672874193099,0.3306390977443609,0.5001518230444024,0.9949205829694414
Rainer Schuettler,46,16,30,0.34782608695652173,0.035798275411549514,0.03449176900966815,0.6072641755944604,0.6841652323580034,0.49833666001330673,0.6111836948001045,0.3681768558951965,0.49232412228006944,0.9469172227895947
Marsel Ilhan,37,8,29,0.21621621621621623,0.07830754657404483,0.02368171771392485,0.6264603725923586,0.6859879032258065,0.4978867286559594,0.6157246605620461,0.3377104377104377,0.48117972950953236,0.8788241217986493
Fernando Gonzalez,34,18,16,0.5294117647058824,0.08675184936112978,0.04001344989912576,0.5948217888365838,0.7518371961560204,0.5020746887966805,0.6506388702084734,0.3418951752863589,0.4987190435525192,0.9786296932643227
Bernard Tomic,153,75,78,0.49019607843137253,0.081267217630854,0.018977655341291706,0.668885827976737,0.7036952293787896,0.5082042985902473,0.6389654116926844,0.3434823977164605,0.49384735202492214,0.9513836314876443
Igor Kunitsyn,80,23,57,0.2875,0.041340782122905026,0.02154828411811652,0.596169193934557,0.6516733601070951,0.475098814229249,0.5803671189146049,0.3616532721010333,0.4724963598123281,0.8618325407808952
Florian Mayer,207,117,90,0.5652173913043478,0.05695381421899325,0.02270368448365335,0.6194862480539699,0.6983246073298429,0.5167064439140812,0.6292163985469642,0.37845640597934177,0.5031448569493275,1.0206934840058666
Juan Martin del Potro,219,165,54,0.7534246575342466,0.10101069455870255,0.0280879069220825,0.6385004113291809,0.7510583471378612,0.5421001300390117,0.6755200376072394,0.38332673043182974,0.5266814656787846,1.1813571710410864
Andy Murray,317,244,73,0.7697160883280757,0.09141328718089918,0.030208865987491642,0.5889155489124022,0.747929468340903,0.521672567218448,0.6549187743381977,0.42038813127528846,0.5347980427899837,1.2182295066011237
Jarkko Nieminen,243,119,124,0.4897119341563786,0.04172226213691881,0.02827671148516884,0.6661192651134148,0.6837442218798151,0.49892407008914846,0.6220363337780971,0.36758328926493916,0.49671840816751744,0.9725360454333475
Antonio Veic,25,7,18,0.28,0.03070407623080995,0.036527263102170464,0.625198517734251,0.6350550381033023,0.4435028248587571,0.5632609846479619,0.39035769828926903,0.4759036144578313,0.8938008388708234
Andrey Golubev,106,35,71,0.330188679245283,0.05278737049827331,0.0430439072520967,0.590404538727183,0.6799665761437226,0.49894610057211686,0.605821410952146,0.35023461939520334,0.48155893536121674,0.888517613909984
Ivan Ljubicic,95,54,41,0.5684210526315789,0.13924542979385454,0.02476338649034098,0.5823933618566057,0.7678094390026714,0.5020180068301769,0.656813172565798,0.3503006012024048,0.5058560336886433,1.0207285746407813
Josselin Ouanna,11,4,7,0.36363636363636365,0.09225092250922509,0.06027060270602706,0.5498154981549815,0.7785234899328859,0.48360655737704916,0.6457564575645757,0.30279898218829515,0.47717323327079425,0.8547762934690416
Yen Hsun Lu,165,75,90,0.45454545454545453,0.05486478085172521,0.044218215728940004,0.6126049114081442,0.7063300773817075,0.509729187562688,0.6301678582530308,0.36118947769729315,0.49440018473617364,0.9766308466082724
Blaz Kavcic,88,31,57,0.3522727272727273,0.05252159375870716,0.04611312343271106,0.6253831150738367,0.6607262196480285,0.46931944960952027,0.5890220117024241,0.38098641887062185,0.4863472800395117,0.9270239032723131
Bjorn Phau,62,21,41,0.3387096774193548,0.04921555985385773,0.052654201590371805,0.5439501396948205,0.6827340971947846,0.4891611687087653,0.594455190199871,0.3650760135135135,0.47875173074874855,0.9002112829244188
Rajeev Ram,67,22,45,0.3283582089552239,0.10023264831329973,0.037417603722373016,0.6015897634742148,0.719626168224299,0.4778588807785888,0.6233036060488562,0.32465451632285197,0.47640626539257214,0.8618466264504737
Izak Van Der Merwe,11,6,5,0.5454545454545454,0.08578745198463508,0.06530089628681178,0.5505761843790012,0.7488372093023256,0.5299145299145299,0.6504481434058899,0.33852140077821014,0.4954896907216495,0.9684440073545132
Dustin Brown,71,27,44,0.38028169014084506,0.11940539667151398,0.047988366456616575,0.593633866537405,0.7493195427327164,0.48628230616302187,0.6424301179512037,0.3322192513368984,0.4899367452558942,0.9291030033999386
